"subjID","gain","loss","cert","gamble"
"2adc46a1bfc70679","12.0","0.0","6.0","1.0"
"2adc46a1bfc70679","10.0","0.0","5.0","0.0"
"2adc46a1bfc70679","14.0","-8.0","0.0","0.0"
"2adc46a1bfc70679","13.0","-10.0","0.0","0.0"
"2adc46a1bfc70679","16.0","-3.0","0.0","1.0"
"2adc46a1bfc70679","18.0","-4.0","0.0","0.0"
"2adc46a1bfc70679","20.0","-3.0","0.0","1.0"
"2adc46a1bfc70679","10.0","0.0","4.0","1.0"
"2adc46a1bfc70679","16.0","0.0","4.0","1.0"
"2adc46a1bfc70679","15.0","-10.0","0.0","0.0"
"2adc46a1bfc70679","18.0","0.0","4.0","1.0"
"2adc46a1bfc70679","16.0","0.0","5.0","1.0"
"2adc46a1bfc70679","20.0","-5.0","0.0","0.0"
"2adc46a1bfc70679","12.0","0.0","7.0","0.0"
"2adc46a1bfc70679","16.0","0.0","7.0","0.0"
"2adc46a1bfc70679","18.0","-3.0","0.0","1.0"
"2adc46a1bfc70679","18.0","0.0","7.0","1.0"
"2adc46a1bfc70679","18.0","-8.0","0.0","0.0"
"2adc46a1bfc70679","18.0","0.0","4.0","1.0"
"2adc46a1bfc70679","13.0","-2.0","0.0","0.0"
"2adc46a1bfc70679","18.0","0.0","5.0","1.0"
"2adc46a1bfc70679","13.0","-8.0","0.0","0.0"
"2adc46a1bfc70679","14.0","-2.0","0.0","1.0"
"2adc46a1bfc70679","12.0","0.0","6.0","0.0"
"2adc46a1bfc70679","20.0","-10.0","0.0","0.0"
"2adc46a1bfc70679","18.0","-2.0","0.0","1.0"
"2adc46a1bfc70679","14.0","0.0","3.0","1.0"
"2adc46a1bfc70679","16.0","0.0","6.0","1.0"
"2adc46a1bfc70679","18.0","0.0","3.0","1.0"
"2adc46a1bfc70679","14.0","0.0","5.0","0.0"
"2adc46a1bfc70679","10.0","0.0","6.0","0.0"
"2adc46a1bfc70679","18.0","-5.0","0.0","0.0"
"2adc46a1bfc70679","16.0","0.0","4.0","1.0"
"2adc46a1bfc70679","18.0","-6.0","0.0","0.0"
"2adc46a1bfc70679","18.0","-10.0","0.0","0.0"
"2adc46a1bfc70679","12.0","-5.0","0.0","0.0"
"2adc46a1bfc70679","13.0","-4.0","0.0","0.0"
"2adc46a1bfc70679","12.0","-3.0","0.0","1.0"
"2adc46a1bfc70679","20.0","-2.0","0.0","1.0"
"2adc46a1bfc70679","12.0","0.0","4.0","1.0"
"2a531595d6ab08c8","13.0","-6.0","0.0","0.0"
"2a531595d6ab08c8","14.0","0.0","7.0","0.0"
"2a531595d6ab08c8","14.0","0.0","4.0","1.0"
"2a531595d6ab08c8","12.0","0.0","3.0","1.0"
"2a531595d6ab08c8","16.0","0.0","7.0","1.0"
"2a531595d6ab08c8","12.0","0.0","7.0","0.0"
"2a531595d6ab08c8","18.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","14.0","-5.0","0.0","1.0"
"2a531595d6ab08c8","16.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","13.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","12.0","0.0","4.0","1.0"
"2a531595d6ab08c8","12.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","11.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","10.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","13.0","-6.0","0.0","0.0"
"2a531595d6ab08c8","10.0","0.0","3.0","1.0"
"2a531595d6ab08c8","18.0","0.0","7.0","1.0"
