"subjID","rt","win","trial_type","gain","loss","cert","gamble"
"c893ddb5f65f1a1c","1342.0","0.0","101","10.0","-5.0","0.0","1.0"
"c893ddb5f65f1a1c","1807.0","0.0","101","10.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","2177.0","1.0","101","16.0","-6.0","0.0","1.0"
"c893ddb5f65f1a1c","2423.0","1.0","101","14.0","-6.0","0.0","1.0"
"c893ddb5f65f1a1c","1425.0","1.0","101","13.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","1276.0","0.0","101","14.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","1537.0","0.0","101","14.0","-8.0","0.0","0.0"
"c893ddb5f65f1a1c","2449.0","1.0","102","18.0","0.0","4.0","1.0"
"c893ddb5f65f1a1c","2053.0","0.0","101","12.0","-6.0","0.0","0.0"
"c893ddb5f65f1a1c","1506.0","1.0","101","13.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","2001.0","0.0","101","11.0","-6.0","0.0","0.0"
"c893ddb5f65f1a1c","1966.0","0.0","102","14.0","0.0","6.0","1.0"
"c893ddb5f65f1a1c","1669.0","0.0","101","10.0","-6.0","0.0","0.0"
"c893ddb5f65f1a1c","1405.0","0.0","101","14.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","1316.0","1.0","101","12.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","1396.0","1.0","101","11.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","1287.0","0.0","101","12.0","-8.0","0.0","0.0"
"c893ddb5f65f1a1c","1466.0","1.0","101","16.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","2014.0","1.0","101","13.0","-8.0","0.0","0.0"
"c893ddb5f65f1a1c","1264.0","1.0","101","13.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","963.0","1.0","101","18.0","-5.0","0.0","1.0"
"c893ddb5f65f1a1c","1698.0","0.0","101","13.0","-6.0","0.0","0.0"
"c893ddb5f65f1a1c","1541.0","0.0","102","16.0","0.0","7.0","0.0"
"c893ddb5f65f1a1c","1182.0","0.0","101","16.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","1394.0","1.0","101","10.0","-5.0","0.0","0.0"
"c893ddb5f65f1a1c","1579.0","1.0","102","10.0","0.0","3.0","1.0"
"c893ddb5f65f1a1c","2302.0","0.0","101","13.0","-5.0","0.0","1.0"
"c893ddb5f65f1a1c","1830.0","0.0","101","12.0","-5.0","0.0","1.0"
"c893ddb5f65f1a1c","1210.0","1.0","101","18.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","1481.0","1.0","101","11.0","-5.0","0.0","0.0"
"c893ddb5f65f1a1c","1248.0","1.0","101","16.0","-5.0","0.0","1.0"
"c893ddb5f65f1a1c","2020.0","0.0","102","14.0","0.0","7.0","0.0"
"c893ddb5f65f1a1c","1490.0","1.0","101","16.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","1018.0","0.0","101","10.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","1609.0","0.0","102","16.0","0.0","3.0","1.0"
"c893ddb5f65f1a1c","1577.0","0.0","102","10.0","0.0","4.0","1.0"
"c893ddb5f65f1a1c","1377.0","0.0","101","10.0","-6.0","0.0","0.0"
"c893ddb5f65f1a1c","2192.0","1.0","102","10.0","0.0","3.0","1.0"
"c893ddb5f65f1a1c","1089.0","1.0","101","11.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","2296.0","1.0","101","18.0","-8.0","0.0","1.0"
"c893ddb5f65f1a1c","1716.0","1.0","101","14.0","-6.0","0.0","0.0"
"c893ddb5f65f1a1c","1000.0","0.0","101","10.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","1813.0","1.0","101","12.0","-5.0","0.0","1.0"
"c893ddb5f65f1a1c","1394.0","1.0","101","11.0","-5.0","0.0","0.0"
"c893ddb5f65f1a1c","985.0","0.0","101","11.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","1299.0","1.0","102","14.0","0.0","5.0","0.0"
"c893ddb5f65f1a1c","2853.0","1.0","102","14.0","0.0","4.0","1.0"
"c893ddb5f65f1a1c","1284.0","1.0","101","14.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","1632.0","0.0","102","16.0","0.0","6.0","0.0"
"c893ddb5f65f1a1c","1639.0","0.0","102","14.0","0.0","3.0","1.0"
"c893ddb5f65f1a1c","1898.0","1.0","102","14.0","0.0","4.0","1.0"
"c893ddb5f65f1a1c","2070.0","0.0","102","18.0","0.0","5.0","0.0"
"c893ddb5f65f1a1c","1182.0","0.0","101","13.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","1323.0","1.0","101","11.0","-8.0","0.0","0.0"
"c893ddb5f65f1a1c","1578.0","1.0","101","13.0","-6.0","0.0","0.0"
"c893ddb5f65f1a1c","1821.0","1.0","102","12.0","0.0","5.0","1.0"
"c893ddb5f65f1a1c","959.0","1.0","101","14.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","2347.0","0.0","102","18.0","0.0","5.0","0.0"
"c893ddb5f65f1a1c","1371.0","0.0","101","18.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","1478.0","1.0","101","18.0","-6.0","0.0","1.0"
"c893ddb5f65f1a1c","1491.0","1.0","101","11.0","-8.0","0.0","0.0"
"c893ddb5f65f1a1c","1766.0","0.0","102","10.0","0.0","4.0","0.0"
"c893ddb5f65f1a1c","1726.0","0.0","102","12.0","0.0","3.0","1.0"
"c893ddb5f65f1a1c","1023.0","1.0","102","12.0","0.0","7.0","0.0"
"c893ddb5f65f1a1c","1124.0","0.0","101","16.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","1924.0","0.0","101","10.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","1099.0","0.0","102","16.0","0.0","4.0","1.0"
"c893ddb5f65f1a1c","1080.0","1.0","101","18.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","1175.0","1.0","101","12.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","1209.0","0.0","102","18.0","0.0","7.0","0.0"
"c893ddb5f65f1a1c","2150.0","0.0","101","18.0","-8.0","0.0","1.0"
"c893ddb5f65f1a1c","1140.0","1.0","101","18.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","1684.0","1.0","101","13.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","2373.0","0.0","102","16.0","0.0","3.0","1.0"
"c893ddb5f65f1a1c","1064.0","0.0","101","12.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","1302.0","0.0","101","12.0","-8.0","0.0","0.0"
"c893ddb5f65f1a1c","1380.0","1.0","101","18.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","1304.0","0.0","101","11.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","1731.0","1.0","102","10.0","0.0","7.0","1.0"
"c893ddb5f65f1a1c","1492.0","0.0","101","14.0","-5.0","0.0","1.0"
"c893ddb5f65f1a1c","1264.0","0.0","102","12.0","0.0","6.0","0.0"
"c893ddb5f65f1a1c","1097.0","1.0","101","16.0","-5.0","0.0","1.0"
"c893ddb5f65f1a1c","1875.0","1.0","101","18.0","-6.0","0.0","1.0"
"c893ddb5f65f1a1c","2029.0","1.0","102","18.0","0.0","3.0","1.0"
"c893ddb5f65f1a1c","1907.0","1.0","102","18.0","0.0","7.0","1.0"
"c893ddb5f65f1a1c","2245.0","1.0","102","10.0","0.0","7.0","0.0"
"c893ddb5f65f1a1c","1201.0","0.0","101","16.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","1922.0","1.0","101","14.0","-8.0","0.0","0.0"
"c893ddb5f65f1a1c","1157.0","0.0","102","18.0","0.0","3.0","1.0"
"c893ddb5f65f1a1c","1330.0","1.0","102","12.0","0.0","3.0","1.0"
"c893ddb5f65f1a1c","1237.0","0.0","101","14.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","2774.0","1.0","101","16.0","-8.0","0.0","0.0"
"c893ddb5f65f1a1c","1011.0","1.0","101","18.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","929.0","1.0","101","16.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","1862.0","0.0","102","18.0","0.0","6.0","0.0"
"c893ddb5f65f1a1c","1114.0","1.0","102","12.0","0.0","7.0","0.0"
"c893ddb5f65f1a1c","927.0","0.0","101","11.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","1246.0","1.0","101","14.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","1505.0","0.0","102","12.0","0.0","4.0","1.0"
"c893ddb5f65f1a1c","1341.0","1.0","101","16.0","-6.0","0.0","0.0"
"c893ddb5f65f1a1c","1243.0","0.0","101","10.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","1676.0","1.0","102","12.0","0.0","6.0","0.0"
"c893ddb5f65f1a1c","1546.0","0.0","102","16.0","0.0","5.0","1.0"
"c893ddb5f65f1a1c","1120.0","1.0","101","10.0","-8.0","0.0","0.0"
"c893ddb5f65f1a1c","1161.0","0.0","102","16.0","0.0","4.0","1.0"
"c893ddb5f65f1a1c","1132.0","1.0","101","12.0","-6.0","0.0","0.0"
"c893ddb5f65f1a1c","1669.0","1.0","102","10.0","0.0","6.0","0.0"
"c893ddb5f65f1a1c","1051.0","1.0","101","18.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","1539.0","1.0","101","16.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","1249.0","1.0","101","11.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","1207.0","1.0","101","12.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","1392.0","1.0","101","13.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","1112.0","0.0","101","10.0","-8.0","0.0","0.0"
"c893ddb5f65f1a1c","1377.0","0.0","101","13.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","1314.0","1.0","102","16.0","0.0","5.0","0.0"
"c893ddb5f65f1a1c","1748.0","0.0","102","10.0","0.0","5.0","0.0"
"c893ddb5f65f1a1c","935.0","0.0","101","10.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","975.0","1.0","102","14.0","0.0","3.0","1.0"
"c893ddb5f65f1a1c","1128.0","1.0","101","12.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","1121.0","1.0","101","14.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","1894.0","1.0","102","14.0","0.0","7.0","0.0"
"c893ddb5f65f1a1c","1166.0","0.0","101","11.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","2136.0","0.0","102","18.0","0.0","6.0","0.0"
"c893ddb5f65f1a1c","1630.0","0.0","102","18.0","0.0","4.0","1.0"
"c893ddb5f65f1a1c","1545.0","1.0","102","12.0","0.0","4.0","1.0"
"c893ddb5f65f1a1c","1616.0","0.0","102","14.0","0.0","5.0","0.0"
"c893ddb5f65f1a1c","2106.0","0.0","102","12.0","0.0","5.0","0.0"
"c893ddb5f65f1a1c","1044.0","0.0","101","12.0","-3.0","0.0","1.0"
"c893ddb5f65f1a1c","1456.0","1.0","102","14.0","0.0","6.0","1.0"
"c893ddb5f65f1a1c","1947.0","1.0","101","14.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","1526.0","1.0","101","10.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","1017.0","1.0","101","10.0","-2.0","0.0","1.0"
"c893ddb5f65f1a1c","1021.0","1.0","101","16.0","-8.0","0.0","0.0"
"c893ddb5f65f1a1c","1228.0","1.0","101","18.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","1814.0","1.0","102","10.0","0.0","6.0","0.0"
"c893ddb5f65f1a1c","1556.0","0.0","102","16.0","0.0","7.0","0.0"
"c893ddb5f65f1a1c","1186.0","0.0","101","16.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","2039.0","1.0","101","13.0","-5.0","0.0","1.0"
"c893ddb5f65f1a1c","1206.0","1.0","102","10.0","0.0","5.0","0.0"
"c893ddb5f65f1a1c","1100.0","1.0","101","11.0","-10.0","0.0","0.0"
"c893ddb5f65f1a1c","1327.0","1.0","102","16.0","0.0","6.0","0.0"
"c893ddb5f65f1a1c","1798.0","1.0","101","18.0","-5.0","0.0","0.0"
"c893ddb5f65f1a1c","934.0","1.0","101","12.0","-4.0","0.0","1.0"
"c893ddb5f65f1a1c","908.0","0.0","101","12.0","-2.0","0.0","1.0"
"c012de0ccb49819f","922.0","1.0","102","10.0","0.0","6.0","0.0"
"c012de0ccb49819f","1096.0","0.0","101","10.0","-10.0","0.0","0.0"
"c012de0ccb49819f","936.0","1.0","101","14.0","-4.0","0.0","1.0"
"c012de0ccb49819f","891.0","1.0","101","16.0","-6.0","0.0","1.0"
"c012de0ccb49819f","1430.0","0.0","101","12.0","-8.0","0.0","1.0"
"c012de0ccb49819f","1079.0","0.0","101","11.0","-4.0","0.0","0.0"
"c012de0ccb49819f","1064.0","0.0","101","9.0","-6.0","0.0","0.0"
"c012de0ccb49819f","1135.0","1.0","102","16.0","0.0","7.0","1.0"
"c012de0ccb49819f","1184.0","1.0","101","8.0","-4.0","0.0","0.0"
"c012de0ccb49819f","484.0","1.0","102","14.0","0.0","3.0","1.0"
"c012de0ccb49819f","956.0","1.0","101","8.0","-4.0","0.0","0.0"
"c012de0ccb49819f","1177.0","0.0","101","12.0","-5.0","0.0","1.0"
"c012de0ccb49819f","1897.0","0.0","102","8.0","0.0","7.0","0.0"
"c012de0ccb49819f","1267.0","1.0","101","11.0","-2.0","0.0","1.0"
"c012de0ccb49819f","1242.0","0.0","101","9.0","-8.0","0.0","0.0"
"c012de0ccb49819f","1097.0","0.0","101","11.0","-8.0","0.0","0.0"
"c012de0ccb49819f","1057.0","0.0","101","11.0","-8.0","0.0","0.0"
"c012de0ccb49819f","1007.0","1.0","102","10.0","0.0","4.0","1.0"
"c012de0ccb49819f","1686.0","1.0","101","14.0","-4.0","0.0","1.0"
"c012de0ccb49819f","1005.0","0.0","101","12.0","-6.0","0.0","0.0"
"c012de0ccb49819f","976.0","1.0","101","14.0","-10.0","0.0","0.0"
"c012de0ccb49819f","1297.0","1.0","102","14.0","0.0","7.0","1.0"
"c012de0ccb49819f","1143.0","0.0","101","12.0","-10.0","0.0","0.0"
"c012de0ccb49819f","821.0","0.0","101","16.0","-5.0","0.0","0.0"
"c012de0ccb49819f","835.0","1.0","101","9.0","-2.0","0.0","0.0"
"c012de0ccb49819f","1145.0","0.0","101","10.0","-6.0","0.0","0.0"
"c012de0ccb49819f","624.0","0.0","102","10.0","0.0","7.0","1.0"
"c012de0ccb49819f","991.0","1.0","102","8.0","0.0","6.0","0.0"
"c012de0ccb49819f","993.0","0.0","101","9.0","-3.0","0.0","0.0"
"c012de0ccb49819f","1425.0","1.0","101","12.0","-5.0","0.0","1.0"
"c012de0ccb49819f","933.0","0.0","101","9.0","-5.0","0.0","0.0"
"c012de0ccb49819f","1067.0","0.0","101","16.0","-2.0","0.0","1.0"
"c012de0ccb49819f","552.0","1.0","102","14.0","0.0","6.0","1.0"
"c012de0ccb49819f","1724.0","0.0","102","12.0","0.0","5.0","1.0"
"c012de0ccb49819f","1627.0","1.0","102","8.0","0.0","4.0","0.0"
"c012de0ccb49819f","623.0","1.0","101","8.0","-8.0","0.0","0.0"
"c012de0ccb49819f","952.0","1.0","101","8.0","-5.0","0.0","0.0"
"c012de0ccb49819f","833.0","0.0","101","10.0","-8.0","0.0","0.0"
"c012de0ccb49819f","578.0","1.0","102","16.0","0.0","3.0","0.0"
"c012de0ccb49819f","906.0","0.0","101","16.0","-4.0","0.0","0.0"
"c012de0ccb49819f","913.0","0.0","102","16.0","0.0","4.0","1.0"
"c012de0ccb49819f","663.0","1.0","102","10.0","0.0","7.0","1.0"
"c012de0ccb49819f","1246.0","0.0","101","8.0","-2.0","0.0","1.0"
"c012de0ccb49819f","968.0","1.0","101","11.0","-6.0","0.0","0.0"
"c012de0ccb49819f","764.0","1.0","101","12.0","-10.0","0.0","0.0"
"c012de0ccb49819f","1110.0","1.0","102","8.0","0.0","5.0","0.0"
"c012de0ccb49819f","696.0","1.0","101","11.0","-3.0","0.0","0.0"
"c012de0ccb49819f","509.0","1.0","101","8.0","-10.0","0.0","0.0"
"c012de0ccb49819f","1142.0","0.0","102","16.0","0.0","6.0","0.0"
"c012de0ccb49819f","936.0","0.0","101","10.0","-3.0","0.0","0.0"
"c012de0ccb49819f","814.0","0.0","101","14.0","-10.0","0.0","0.0"
"c012de0ccb49819f","921.0","0.0","101","11.0","-2.0","0.0","1.0"
"c012de0ccb49819f","1481.0","0.0","102","10.0","0.0","5.0","1.0"
"c012de0ccb49819f","490.0","0.0","101","14.0","-5.0","0.0","0.0"
"c012de0ccb49819f","582.0","0.0","101","9.0","-4.0","0.0","0.0"
"c012de0ccb49819f","1723.0","0.0","102","12.0","0.0","3.0","1.0"
"c012de0ccb49819f","870.0","0.0","101","11.0","-5.0","0.0","0.0"
"c012de0ccb49819f","1164.0","0.0","101","8.0","-3.0","0.0","0.0"
"c012de0ccb49819f","1391.0","1.0","101","16.0","-8.0","0.0","1.0"
"c012de0ccb49819f","1173.0","0.0","102","12.0","0.0","6.0","0.0"
"c012de0ccb49819f","650.0","0.0","101","10.0","-2.0","0.0","0.0"
"c012de0ccb49819f","1356.0","0.0","101","10.0","-4.0","0.0","1.0"
"c012de0ccb49819f","1100.0","0.0","101","9.0","-4.0","0.0","0.0"
"c012de0ccb49819f","733.0","1.0","101","8.0","-6.0","0.0","0.0"
"c012de0ccb49819f","554.0","1.0","101","11.0","-5.0","0.0","0.0"
"c012de0ccb49819f","906.0","1.0","101","11.0","-4.0","0.0","0.0"
"c012de0ccb49819f","1170.0","0.0","101","14.0","-5.0","0.0","1.0"
"c012de0ccb49819f","1326.0","0.0","101","14.0","-8.0","0.0","1.0"
"c012de0ccb49819f","633.0","1.0","101","11.0","-3.0","0.0","0.0"
"c012de0ccb49819f","732.0","0.0","101","16.0","-10.0","0.0","0.0"
"c012de0ccb49819f","1155.0","1.0","101","10.0","-5.0","0.0","0.0"
"c012de0ccb49819f","806.0","0.0","101","12.0","-3.0","0.0","0.0"
"c012de0ccb49819f","979.0","1.0","102","14.0","0.0","7.0","0.0"
"c012de0ccb49819f","1112.0","1.0","101","12.0","-6.0","0.0","0.0"
"c012de0ccb49819f","965.0","1.0","101","10.0","-10.0","0.0","0.0"
"c012de0ccb49819f","1025.0","0.0","101","14.0","-6.0","0.0","1.0"
"c012de0ccb49819f","1022.0","0.0","101","10.0","-2.0","0.0","1.0"
"c012de0ccb49819f","905.0","1.0","101","8.0","-10.0","0.0","0.0"
"c012de0ccb49819f","515.0","0.0","102","12.0","0.0","4.0","0.0"
"c012de0ccb49819f","512.0","0.0","102","10.0","0.0","5.0","0.0"
"c012de0ccb49819f","711.0","0.0","101","9.0","-6.0","0.0","0.0"
"c012de0ccb49819f","810.0","0.0","101","9.0","-10.0","0.0","0.0"
"c012de0ccb49819f","1437.0","1.0","102","14.0","0.0","6.0","1.0"
"c012de0ccb49819f","506.0","0.0","102","14.0","0.0","4.0","1.0"
"c012de0ccb49819f","938.0","1.0","102","14.0","0.0","5.0","1.0"
"c012de0ccb49819f","679.0","1.0","101","12.0","-8.0","0.0","0.0"
"c012de0ccb49819f","905.0","1.0","102","12.0","0.0","7.0","0.0"
"c012de0ccb49819f","638.0","1.0","101","16.0","-5.0","0.0","0.0"
"c012de0ccb49819f","915.0","1.0","102","10.0","0.0","3.0","1.0"
"c012de0ccb49819f","804.0","1.0","101","11.0","-6.0","0.0","0.0"
"c012de0ccb49819f","1363.0","1.0","101","16.0","-10.0","0.0","0.0"
"c012de0ccb49819f","1114.0","1.0","102","10.0","0.0","4.0","0.0"
"c012de0ccb49819f","491.0","1.0","102","12.0","0.0","4.0","0.0"
"c012de0ccb49819f","670.0","0.0","101","14.0","-8.0","0.0","0.0"
"c012de0ccb49819f","821.0","0.0","101","9.0","-3.0","0.0","0.0"
"c012de0ccb49819f","1086.0","1.0","101","10.0","-3.0","0.0","0.0"
"c012de0ccb49819f","1144.0","1.0","102","16.0","0.0","6.0","1.0"
"c012de0ccb49819f","898.0","1.0","101","8.0","-2.0","0.0","0.0"
"c012de0ccb49819f","888.0","1.0","102","14.0","0.0","3.0","1.0"
"c012de0ccb49819f","929.0","0.0","101","10.0","-4.0","0.0","0.0"
"c012de0ccb49819f","838.0","1.0","102","10.0","0.0","3.0","1.0"
"c012de0ccb49819f","1236.0","1.0","101","12.0","-4.0","0.0","0.0"
"c012de0ccb49819f","1129.0","1.0","102","8.0","0.0","4.0","1.0"
"c012de0ccb49819f","847.0","0.0","102","16.0","0.0","5.0","1.0"
"c012de0ccb49819f","572.0","0.0","101","12.0","-3.0","0.0","0.0"
"c012de0ccb49819f","1124.0","1.0","102","12.0","0.0","3.0","0.0"
"c012de0ccb49819f","753.0","0.0","102","8.0","0.0","3.0","0.0"
"c012de0ccb49819f","824.0","0.0","102","16.0","0.0","3.0","1.0"
"c012de0ccb49819f","584.0","0.0","101","9.0","-5.0","0.0","0.0"
"c012de0ccb49819f","846.0","1.0","102","16.0","0.0","4.0","1.0"
"c012de0ccb49819f","1048.0","1.0","102","12.0","0.0","7.0","0.0"
"c012de0ccb49819f","1093.0","0.0","102","16.0","0.0","7.0","1.0"
"c012de0ccb49819f","572.0","1.0","101","12.0","-2.0","0.0","0.0"
"c012de0ccb49819f","546.0","1.0","101","14.0","-3.0","0.0","0.0"
"c012de0ccb49819f","923.0","0.0","102","10.0","0.0","6.0","0.0"
"c012de0ccb49819f","1037.0","1.0","101","8.0","-6.0","0.0","0.0"
"c012de0ccb49819f","948.0","1.0","102","8.0","0.0","3.0","0.0"
"c012de0ccb49819f","514.0","1.0","102","14.0","0.0","5.0","0.0"
"c012de0ccb49819f","1017.0","1.0","102","8.0","0.0","7.0","0.0"
"c012de0ccb49819f","902.0","0.0","101","8.0","-3.0","0.0","0.0"
"c012de0ccb49819f","918.0","0.0","101","16.0","-8.0","0.0","0.0"
"c012de0ccb49819f","996.0","1.0","102","12.0","0.0","6.0","0.0"
"c012de0ccb49819f","520.0","0.0","101","10.0","-8.0","0.0","0.0"
"c012de0ccb49819f","641.0","0.0","101","12.0","-4.0","0.0","0.0"
"c012de0ccb49819f","862.0","1.0","101","8.0","-5.0","0.0","0.0"
"c012de0ccb49819f","1728.0","0.0","101","16.0","-4.0","0.0","1.0"
"c012de0ccb49819f","1037.0","1.0","101","8.0","-8.0","0.0","0.0"
"c012de0ccb49819f","519.0","1.0","101","11.0","-10.0","0.0","0.0"
"c012de0ccb49819f","849.0","0.0","101","10.0","-5.0","0.0","1.0"
"c012de0ccb49819f","789.0","1.0","101","14.0","-2.0","0.0","1.0"
"c012de0ccb49819f","2176.0","1.0","101","11.0","-10.0","0.0","0.0"
"c012de0ccb49819f","712.0","0.0","101","12.0","-2.0","0.0","0.0"
"c012de0ccb49819f","570.0","1.0","102","16.0","0.0","5.0","1.0"
"c012de0ccb49819f","1401.0","0.0","101","14.0","-6.0","0.0","0.0"
"c012de0ccb49819f","746.0","0.0","102","14.0","0.0","4.0","1.0"
"c012de0ccb49819f","1304.0","1.0","101","14.0","-2.0","0.0","1.0"
"c012de0ccb49819f","523.0","1.0","101","16.0","-6.0","0.0","1.0"
"c012de0ccb49819f","504.0","1.0","101","9.0","-10.0","0.0","1.0"
"c012de0ccb49819f","772.0","1.0","102","8.0","0.0","6.0","0.0"
"c012de0ccb49819f","377.0","0.0","101","10.0","-6.0","0.0","1.0"
"c012de0ccb49819f","466.0","1.0","101","16.0","-3.0","0.0","0.0"
"c012de0ccb49819f","546.0","1.0","101","9.0","-2.0","0.0","0.0"
"c012de0ccb49819f","370.0","1.0","102","12.0","0.0","5.0","0.0"
"c012de0ccb49819f","835.0","1.0","101","16.0","-2.0","0.0","0.0"
"c012de0ccb49819f","667.0","1.0","102","8.0","0.0","5.0","0.0"
"c012de0ccb49819f","625.0","0.0","101","14.0","-3.0","0.0","0.0"
"c012de0ccb49819f","660.0","1.0","101","9.0","-8.0","0.0","0.0"
"c012de0ccb49819f","672.0","1.0","101","16.0","-3.0","0.0","1.0"
"4e3de1ed1c0d6103","344.0","0.0","101","16.0","-6.0","0.0","1.0"
"4e3de1ed1c0d6103","671.0","0.0","101","14.0","-10.0","0.0","0.0"
"4e3de1ed1c0d6103","688.0","0.0","101","22.0","-8.0","0.0","0.0"
"4e3de1ed1c0d6103","741.0","0.0","101","20.0","-2.0","0.0","0.0"
"4e3de1ed1c0d6103","918.0","1.0","101","17.0","-8.0","0.0","1.0"
"4e3de1ed1c0d6103","1016.0","0.0","101","18.0","-2.0","0.0","1.0"
"4e3de1ed1c0d6103","707.0","0.0","102","14.0","0.0","4.0","1.0"
"4e3de1ed1c0d6103","908.0","0.0","101","16.0","-8.0","0.0","0.0"
"4e3de1ed1c0d6103","1042.0","0.0","102","16.0","0.0","5.0","0.0"
"4e3de1ed1c0d6103","1119.0","0.0","101","22.0","-6.0","0.0","1.0"
"4e3de1ed1c0d6103","880.0","0.0","101","14.0","-6.0","0.0","0.0"
"4e3de1ed1c0d6103","1145.0","1.0","102","20.0","0.0","7.0","0.0"
"4e3de1ed1c0d6103","1632.0","1.0","102","20.0","0.0","4.0","0.0"
"4e3de1ed1c0d6103","625.0","1.0","102","22.0","0.0","6.0","0.0"
"4e3de1ed1c0d6103","1000.0","1.0","101","14.0","-5.0","0.0","0.0"
"4e3de1ed1c0d6103","1085.0","0.0","101","15.0","-3.0","0.0","1.0"
"4e3de1ed1c0d6103","1037.0","0.0","101","15.0","-3.0","0.0","0.0"
"4e3de1ed1c0d6103","929.0","0.0","101","20.0","-6.0","0.0","0.0"
"4e3de1ed1c0d6103","758.0","1.0","102","16.0","0.0","4.0","0.0"
"4e3de1ed1c0d6103","1544.0","1.0","101","22.0","-3.0","0.0","0.0"
"4e3de1ed1c0d6103","999.0","0.0","101","22.0","-5.0","0.0","1.0"
"4e3de1ed1c0d6103","1101.0","1.0","101","22.0","-5.0","0.0","0.0"
"4e3de1ed1c0d6103","701.0","0.0","101","15.0","-10.0","0.0","0.0"
"4e3de1ed1c0d6103","997.0","1.0","102","18.0","0.0","5.0","1.0"
"4e3de1ed1c0d6103","1290.0","1.0","102","20.0","0.0","4.0","0.0"
"4e3de1ed1c0d6103","893.0","0.0","101","20.0","-10.0","0.0","0.0"
"4e3de1ed1c0d6103","768.0","0.0","101","16.0","-6.0","0.0","0.0"
"4e3de1ed1c0d6103","1021.0","1.0","101","15.0","-5.0","0.0","0.0"
"4e3de1ed1c0d6103","1072.0","0.0","102","22.0","0.0","3.0","1.0"
"4e3de1ed1c0d6103","1541.0","1.0","101","15.0","-8.0","0.0","0.0"
"4e3de1ed1c0d6103","848.0","0.0","102","22.0","0.0","7.0","0.0"
"4e3de1ed1c0d6103","801.0","0.0","101","15.0","-2.0","0.0","0.0"
"4e3de1ed1c0d6103","1155.0","1.0","101","16.0","-5.0","0.0","0.0"
"4e3de1ed1c0d6103","1059.0","0.0","101","17.0","-2.0","0.0","1.0"
"4e3de1ed1c0d6103","839.0","0.0","101","18.0","-5.0","0.0","1.0"
"4e3de1ed1c0d6103","621.0","1.0","101","20.0","-4.0","0.0","0.0"
"4e3de1ed1c0d6103","633.0","0.0","102","22.0","0.0","5.0","0.0"
"4e3de1ed1c0d6103","624.0","1.0","102","20.0","0.0","5.0","0.0"
"4e3de1ed1c0d6103","934.0","0.0","101","20.0","-10.0","0.0","0.0"
"4e3de1ed1c0d6103","1026.0","1.0","101","18.0","-10.0","0.0","0.0"
"4e3de1ed1c0d6103","582.0","1.0","101","20.0","-8.0","0.0","0.0"
