"subjID","rt","win","trial_type","gain","loss","cert","gamble"
"bd2adbff911d558e","1155.0","0.0","102","12.0","0.0","3.0","1.0"
"bd2adbff911d558e","1409.0","0.0","101","10.0","-3.0","0.0","1.0"
"bd2adbff911d558e","1013.0","1.0","101","9.0","-5.0","0.0","1.0"
"bd2adbff911d558e","1402.0","1.0","101","13.0","-2.0","0.0","1.0"
"bd2adbff911d558e","1624.0","0.0","101","12.0","-4.0","0.0","1.0"
"bd2adbff911d558e","1426.0","1.0","102","16.0","0.0","7.0","1.0"
"bd2adbff911d558e","2440.0","0.0","101","15.0","-8.0","0.0","1.0"
"bd2adbff911d558e","2053.0","0.0","101","12.0","-5.0","0.0","1.0"
"bd2adbff911d558e","2147.0","0.0","101","10.0","-2.0","0.0","1.0"
"bd2adbff911d558e","1537.0","1.0","101","13.0","-4.0","0.0","1.0"
"bd2adbff911d558e","1084.0","0.0","102","12.0","0.0","4.0","1.0"
"bd2adbff911d558e","1753.0","1.0","101","13.0","-3.0","0.0","1.0"
"bd2adbff911d558e","888.0","1.0","102","18.0","0.0","6.0","1.0"
"bd2adbff911d558e","1163.0","0.0","101","15.0","-2.0","0.0","1.0"
"bd2adbff911d558e","1106.0","1.0","102","18.0","0.0","5.0","0.0"
"bd2adbff911d558e","1867.0","1.0","101","9.0","-5.0","0.0","1.0"
"bd2adbff911d558e","1581.0","0.0","101","13.0","-6.0","0.0","1.0"
"bd2adbff911d558e","1535.0","1.0","101","11.0","-2.0","0.0","1.0"
"bd2adbff911d558e","1273.0","0.0","101","12.0","-4.0","0.0","1.0"
"bd2adbff911d558e","1683.0","1.0","102","12.0","0.0","4.0","1.0"
"bd2adbff911d558e","1597.0","1.0","101","12.0","-10.0","0.0","0.0"
"bd2adbff911d558e","1439.0","1.0","102","10.0","0.0","7.0","1.0"
"bd2adbff911d558e","2133.0","1.0","101","17.0","-8.0","0.0","1.0"
"bd2adbff911d558e","1267.0","1.0","102","18.0","0.0","3.0","1.0"
"bd2adbff911d558e","1101.0","1.0","101","12.0","-2.0","0.0","1.0"
"bd2adbff911d558e","880.0","1.0","102","16.0","0.0","5.0","1.0"
"bd2adbff911d558e","1337.0","1.0","102","14.0","0.0","6.0","1.0"
"bd2adbff911d558e","1391.0","1.0","101","15.0","-8.0","0.0","0.0"
"bd2adbff911d558e","1970.0","1.0","101","12.0","-8.0","0.0","0.0"
"bd2adbff911d558e","1419.0","0.0","102","12.0","0.0","7.0","1.0"
"bd2adbff911d558e","1628.0","0.0","102","14.0","0.0","6.0","1.0"
"bd2adbff911d558e","1501.0","0.0","101","15.0","-2.0","0.0","1.0"
"bd2adbff911d558e","1497.0","1.0","101","11.0","-5.0","0.0","1.0"
"bd2adbff911d558e","1290.0","1.0","102","14.0","0.0","3.0","1.0"
"bd2adbff911d558e","1546.0","0.0","101","11.0","-3.0","0.0","1.0"
"bd2adbff911d558e","1563.0","0.0","101","15.0","-6.0","0.0","1.0"
"bd2adbff911d558e","1693.0","0.0","101","17.0","-10.0","0.0","0.0"
"bd2adbff911d558e","1772.0","0.0","101","10.0","-8.0","0.0","0.0"
"bd2adbff911d558e","1503.0","1.0","101","12.0","-10.0","0.0","0.0"
"bd2adbff911d558e","1766.0","1.0","101","11.0","-2.0","0.0","1.0"
"bd2adbff911d558e","1699.0","1.0","101","9.0","-2.0","0.0","1.0"
"bd2adbff911d558e","1366.0","0.0","101","9.0","-3.0","0.0","1.0"
"bd2adbff911d558e","1196.0","1.0","101","12.0","-6.0","0.0","1.0"
"bd2adbff911d558e","1087.0","0.0","102","10.0","0.0","4.0","1.0"
"bd2adbff911d558e","901.0","1.0","101","13.0","-8.0","0.0","1.0"
"bd2adbff911d558e","1835.0","0.0","102","12.0","0.0","5.0","1.0"
"bd2adbff911d558e","1027.0","1.0","101","15.0","-4.0","0.0","1.0"
"bd2adbff911d558e","1139.0","1.0","102","10.0","0.0","4.0","1.0"
"bd2adbff911d558e","1360.0","0.0","101","11.0","-10.0","0.0","1.0"
"bd2adbff911d558e","677.0","0.0","101","17.0","-2.0","0.0","1.0"
"bd2adbff911d558e","1441.0","0.0","101","9.0","-3.0","0.0","1.0"
"bd2adbff911d558e","2663.0","0.0","101","12.0","-5.0","0.0","1.0"
"bd2adbff911d558e","680.0","0.0","102","14.0","0.0","4.0","1.0"
"bd2adbff911d558e","1688.0","1.0","101","13.0","-4.0","0.0","1.0"
"bd2adbff911d558e","1085.0","1.0","101","9.0","-8.0","0.0","0.0"
"bd2adbff911d558e","802.0","1.0","102","14.0","0.0","4.0","1.0"
"bd2adbff911d558e","1295.0","1.0","102","18.0","0.0","4.0","1.0"
"bd2adbff911d558e","1262.0","0.0","101","10.0","-8.0","0.0","0.0"
"bd2adbff911d558e","1374.0","1.0","101","17.0","-4.0","0.0","1.0"
"bd2adbff911d558e","1373.0","1.0","101","13.0","-8.0","0.0","0.0"
"bd2adbff911d558e","685.0","0.0","102","10.0","0.0","6.0","1.0"
"bd2adbff911d558e","1118.0","1.0","102","18.0","0.0","7.0","1.0"
"bd2adbff911d558e","1467.0","1.0","101","13.0","-5.0","0.0","1.0"
"bd2adbff911d558e","931.0","0.0","102","18.0","0.0","5.0","1.0"
"bd2adbff911d558e","1252.0","1.0","102","16.0","0.0","3.0","1.0"
"bd2adbff911d558e","1408.0","1.0","102","10.0","0.0","7.0","0.0"
"bd2adbff911d558e","1150.0","0.0","102","14.0","0.0","5.0","1.0"
"bd2adbff911d558e","1353.0","0.0","101","15.0","-6.0","0.0","1.0"
"bd2adbff911d558e","881.0","0.0","101","17.0","-2.0","0.0","1.0"
"bd2adbff911d558e","2511.0","1.0","101","9.0","-8.0","0.0","0.0"
"bd2adbff911d558e","1189.0","1.0","101","15.0","-3.0","0.0","1.0"
"bd2adbff911d558e","1442.0","1.0","101","11.0","-4.0","0.0","1.0"
"bd2adbff911d558e","757.0","1.0","102","14.0","0.0","3.0","1.0"
"bd2adbff911d558e","1377.0","1.0","101","13.0","-10.0","0.0","0.0"
"bd2adbff911d558e","1230.0","0.0","102","16.0","0.0","6.0","1.0"
"bd2adbff911d558e","1335.0","0.0","101","9.0","-4.0","0.0","1.0"
"bd2adbff911d558e","1505.0","1.0","101","15.0","-5.0","0.0","0.0"
"bd2adbff911d558e","1570.0","1.0","102","14.0","0.0","7.0","0.0"
"bd2adbff911d558e","1145.0","0.0","102","16.0","0.0","4.0","1.0"
"bd2adbff911d558e","1074.0","0.0","101","11.0","-8.0","0.0","0.0"
"bd2adbff911d558e","1476.0","1.0","101","13.0","-10.0","0.0","0.0"
"bd2adbff911d558e","1466.0","1.0","101","11.0","-10.0","0.0","0.0"
"bd2adbff911d558e","1279.0","0.0","101","10.0","-5.0","0.0","1.0"
"bd2adbff911d558e","1259.0","1.0","102","18.0","0.0","6.0","1.0"
"bd2adbff911d558e","1416.0","0.0","102","14.0","0.0","5.0","0.0"
"bd2adbff911d558e","2423.0","1.0","102","12.0","0.0","6.0","1.0"
"bd2adbff911d558e","1870.0","0.0","102","18.0","0.0","7.0","1.0"
"bd2adbff911d558e","1273.0","1.0","101","10.0","-2.0","0.0","0.0"
"bd2adbff911d558e","1044.0","1.0","101","11.0","-8.0","0.0","0.0"
"bd2adbff911d558e","1049.0","1.0","101","15.0","-3.0","0.0","0.0"
"bd2adbff911d558e","1167.0","0.0","102","18.0","0.0","3.0","1.0"
"bd2adbff911d558e","1076.0","1.0","101","17.0","-3.0","0.0","1.0"
"bd2adbff911d558e","867.0","1.0","102","10.0","0.0","3.0","1.0"
"bd2adbff911d558e","1092.0","0.0","102","16.0","0.0","3.0","1.0"
"bd2adbff911d558e","2955.0","1.0","101","9.0","-10.0","0.0","0.0"
"bd2adbff911d558e","1277.0","1.0","102","12.0","0.0","5.0","1.0"
"bd2adbff911d558e","3371.0","0.0","101","17.0","-5.0","0.0","1.0"
"bd2adbff911d558e","983.0","1.0","101","11.0","-6.0","0.0","1.0"
"bd2adbff911d558e","1527.0","0.0","102","10.0","0.0","6.0","1.0"
"bd2adbff911d558e","874.0","0.0","101","13.0","-2.0","0.0","1.0"
"bd2adbff911d558e","1268.0","1.0","101","9.0","-10.0","0.0","0.0"
"bd2adbff911d558e","1091.0","1.0","101","13.0","-5.0","0.0","0.0"
"bd2adbff911d558e","1656.0","0.0","102","16.0","0.0","5.0","1.0"
"bd2adbff911d558e","1942.0","1.0","101","15.0","-5.0","0.0","0.0"
"bd2adbff911d558e","2533.0","0.0","101","12.0","-2.0","0.0","1.0"
"bd2adbff911d558e","1139.0","1.0","101","17.0","-4.0","0.0","1.0"
"bd2adbff911d558e","2747.0","1.0","101","10.0","-5.0","0.0","1.0"
"bd2adbff911d558e","1069.0","1.0","102","12.0","0.0","6.0","1.0"
"bd2adbff911d558e","1960.0","1.0","102","16.0","0.0","4.0","1.0"
"bd2adbff911d558e","639.0","1.0","101","11.0","-3.0","0.0","1.0"
"bd2adbff911d558e","1225.0","1.0","101","11.0","-5.0","0.0","1.0"
"bd2adbff911d558e","1216.0","1.0","101","10.0","-4.0","0.0","1.0"
"bd2adbff911d558e","1224.0","0.0","101","11.0","-6.0","0.0","1.0"
"bd2adbff911d558e","1103.0","0.0","102","16.0","0.0","6.0","1.0"
"bd2adbff911d558e","1457.0","1.0","101","15.0","-10.0","0.0","0.0"
"bd2adbff911d558e","1994.0","1.0","101","10.0","-10.0","0.0","0.0"
"bd2adbff911d558e","1080.0","0.0","102","16.0","0.0","7.0","1.0"
"bd2adbff911d558e","1420.0","1.0","101","9.0","-6.0","0.0","0.0"
"bd2adbff911d558e","1088.0","1.0","101","13.0","-3.0","0.0","1.0"
"bd2adbff911d558e","1197.0","0.0","101","12.0","-3.0","0.0","1.0"
"bd2adbff911d558e","1499.0","1.0","101","10.0","-6.0","0.0","0.0"
"bd2adbff911d558e","1185.0","1.0","101","10.0","-3.0","0.0","1.0"
